"No.","Time","Source","Destination","Protocol","Length","Info"
"204","6.527755294","35.155.106.192","192.168.1.4","TCP","66","443  >  55632 [ACK] Seq=79 Ack=79 Win=3918 Len=0 TSval=2154773956 TSecr=3408205030"
"205","6.535039740","142.250.78.4","192.168.1.4","QUIC","1288","Protected Payload (KP0)"
"206","6.535040362","142.250.78.4","192.168.1.4","QUIC","1292","Protected Payload (KP0)"
"207","6.535040432","142.250.78.4","192.168.1.4","QUIC","1292","Protected Payload (KP0)"
"208","6.535040502","142.250.78.4","192.168.1.4","QUIC","548","Protected Payload (KP0)"
"209","6.535040572","142.250.78.4","192.168.1.4","QUIC","199","Protected Payload (KP0)"
"210","6.535455357","192.168.1.4","142.250.78.4","QUIC","77","Protected Payload (KP0), DCID=e9158bcdd421ce5e"
"211","6.535542219","192.168.1.4","142.250.78.4","QUIC","73","Protected Payload (KP0), DCID=e9158bcdd421ce5e"
"212","6.535575621","192.168.1.4","142.250.78.4","QUIC","73","Protected Payload (KP0), DCID=e9158bcdd421ce5e"
"213","6.537540291","142.250.78.4","192.168.1.4","QUIC","1287","Protected Payload (KP0)"
"214","6.537540692","142.250.78.4","192.168.1.4","QUIC","1292","Protected Payload (KP0)"
"215","6.537540712","142.250.78.4","192.168.1.4","QUIC","1292","Protected Payload (KP0)"
"216","6.537540742","142.250.78.4","192.168.1.4","QUIC","1292","Protected Payload (KP0)"
"217","6.537540762","142.250.78.4","192.168.1.4","QUIC","1292","Protected Payload (KP0)"
"218","6.537540792","142.250.78.4","192.168.1.4","QUIC","1292","Protected Payload (KP0)"
"219","6.537540812","142.250.78.4","192.168.1.4","QUIC","1292","Protected Payload (KP0)"
"220","6.537540842","142.250.78.4","192.168.1.4","QUIC","1292","Protected Payload (KP0)"
"221","6.537566470","142.250.78.4","192.168.1.4","QUIC","1292","Protected Payload (KP0)"
"222","6.537766674","192.168.1.4","142.250.78.4","QUIC","73","Protected Payload (KP0), DCID=e9158bcdd421ce5e"
"223","6.537814283","192.168.1.4","142.250.78.4","QUIC","73","Protected Payload (KP0), DCID=e9158bcdd421ce5e"
"224","6.537828650","192.168.1.4","142.250.78.4","QUIC","73","Protected Payload (KP0), DCID=e9158bcdd421ce5e"
"225","6.537840702","192.168.1.4","142.250.78.4","QUIC","73","Protected Payload (KP0), DCID=e9158bcdd421ce5e"
"226","6.539166559","142.250.78.4","192.168.1.4","QUIC","1292","Protected Payload (KP0)"
"227","6.539166719","142.250.78.4","192.168.1.4","QUIC","1292","Protected Payload (KP0)"
"228","6.539166749","142.250.78.4","192.168.1.4","QUIC","1292","Protected Payload (KP0)"
"229","6.539166769","142.250.78.4","192.168.1.4","QUIC","1292","Protected Payload (KP0)"
"230","6.539166799","142.250.78.4","192.168.1.4","QUIC","502","Protected Payload (KP0)"
"231","6.539166819","142.250.78.4","192.168.1.4","QUIC","1285","Protected Payload (KP0)"
"232","6.539166850","142.250.78.4","192.168.1.4","QUIC","1292","Protected Payload (KP0)"
"233","6.539227743","192.168.1.4","142.250.78.4","QUIC","73","Protected Payload (KP0), DCID=e9158bcdd421ce5e"
"234","6.539249113","192.168.1.4","142.250.78.4","QUIC","73","Protected Payload (KP0), DCID=e9158bcdd421ce5e"
"235","6.539261116","192.168.1.4","142.250.78.4","QUIC","73","Protected Payload (KP0), DCID=e9158bcdd421ce5e"
"236","6.539274260","192.168.1.4","142.250.78.4","QUIC","73","Protected Payload (KP0), DCID=e9158bcdd421ce5e"
"237","6.541013910","142.250.78.4","192.168.1.4","QUIC","1292","Protected Payload (KP0)"
"238","6.541014180","142.250.78.4","192.168.1.4","QUIC","1292","Protected Payload (KP0)"
"239","6.541014250","142.250.78.4","192.168.1.4","QUIC","1292","Protected Payload (KP0)"
"240","6.541014321","142.250.78.4","192.168.1.4","QUIC","1292","Protected Payload (KP0)"
"241","6.541014391","142.250.78.4","192.168.1.4","QUIC","1292","Protected Payload (KP0)"
"242","6.541147359","192.168.1.4","142.250.78.4","QUIC","73","Protected Payload (KP0), DCID=e9158bcdd421ce5e"
"243","6.541197593","192.168.1.4","142.250.78.4","QUIC","73","Protected Payload (KP0), DCID=e9158bcdd421ce5e"
"244","6.542462907","142.250.78.4","192.168.1.4","QUIC","1292","Protected Payload (KP0)"
"245","6.542462987","142.250.78.4","192.168.1.4","QUIC","1292","Protected Payload (KP0)"
"246","6.542463017","142.250.78.4","192.168.1.4","QUIC","1292","Protected Payload (KP0)"
"247","6.542463037","142.250.78.4","192.168.1.4","QUIC","1292","Protected Payload (KP0)"
"248","6.542463067","142.250.78.4","192.168.1.4","QUIC","1292","Protected Payload (KP0)"
"249","6.542463087","142.250.78.4","192.168.1.4","QUIC","1292","Protected Payload (KP0)"
"250","6.542463117","142.250.78.4","192.168.1.4","QUIC","903","Protected Payload (KP0)"
"251","6.542498844","192.168.1.4","142.250.78.4","QUIC","73","Protected Payload (KP0), DCID=e9158bcdd421ce5e"
"252","6.542515675","192.168.1.4","142.250.78.4","QUIC","73","Protected Payload (KP0), DCID=e9158bcdd421ce5e"
"253","6.542527527","192.168.1.4","142.250.78.4","QUIC","73","Protected Payload (KP0), DCID=e9158bcdd421ce5e"
"254","6.542541413","192.168.1.4","142.250.78.4","QUIC","73","Protected Payload (KP0), DCID=e9158bcdd421ce5e"
"255","6.568555627","44.229.236.73","192.168.1.4","TCP","66","[TCP ACKed unseen segment] 443  >  49748 [ACK] Seq=1 Ack=2 Win=425 Len=0 TSval=3302838745 TSecr=2319733469"
"256","6.573934624","142.250.78.4","192.168.1.4","QUIC","66","Protected Payload (KP0)"
"257","6.582171831","142.250.78.4","192.168.1.4","QUIC","136","Protected Payload (KP0)"
"258","6.582172162","142.250.78.4","192.168.1.4","QUIC","129","Protected Payload (KP0)"
"259","6.582421658","192.168.1.4","142.250.78.4","QUIC","77","Protected Payload (KP0), DCID=e9158bcdd421ce5e"
"260","6.607937360","192.168.1.4","142.250.78.4","QUIC","74","Protected Payload (KP0), DCID=e9158bcdd421ce5e"
"261","6.616958271","142.250.78.4","192.168.1.4","QUIC","67","Protected Payload (KP0)"
"262","6.693072138","192.168.1.4","239.255.255.250","SSDP","209","M-SEARCH * HTTP/1.1 "
"263","6.696143285","192.168.1.4","142.250.78.4","QUIC","239","Protected Payload (KP0), DCID=e9158bcdd421ce5e"
"264","6.708382547","142.250.78.4","192.168.1.4","QUIC","70","Protected Payload (KP0)"
"265","6.733738771","192.168.1.4","142.250.78.4","QUIC","74","Protected Payload (KP0), DCID=e9158bcdd421ce5e"
"266","6.909382687","192.168.1.4","142.250.78.4","QUIC","72","Protected Payload (KP0), DCID=e9158bcdd421ce5e"
"267","6.911976642","192.168.1.4","142.250.78.4","QUIC","77","Protected Payload (KP0), DCID=e9158bcdd421ce5e"
"268","6.912897672","35.155.106.192","192.168.1.4","TLSv1.2","105","Application Data"
"269","6.913096223","142.250.78.4","192.168.1.4","QUIC","1090","Protected Payload (KP0)"
"270","6.913096333","142.250.78.4","192.168.1.4","QUIC","68","Protected Payload (KP0)"
"271","6.913096403","142.250.78.4","192.168.1.4","QUIC","170","Protected Payload (KP0)"
"272","6.913096474","142.250.78.4","192.168.1.4","QUIC","1090","Protected Payload (KP0)"
"273","6.913308610","192.168.1.4","142.250.78.4","QUIC","73","Protected Payload (KP0), DCID=e9158bcdd421ce5e"
"274","6.913368041","192.168.1.4","142.250.78.4","QUIC","75","Protected Payload (KP0), DCID=e9158bcdd421ce5e"
"275","6.913522990","192.168.1.4","35.155.106.192","TLSv1.2","105","Application Data"
"276","6.913690944","192.168.1.4","142.250.78.4","QUIC","240","Protected Payload (KP0), DCID=e9158bcdd421ce5e"
"277","6.924791309","142.250.78.4","192.168.1.4","QUIC","66","Protected Payload (KP0)"
"278","6.924791650","142.250.78.4","192.168.1.4","QUIC","65","Protected Payload (KP0)"
"279","6.950154085","192.168.1.4","142.250.78.4","QUIC","75","Protected Payload (KP0), DCID=e9158bcdd421ce5e"
"280","7.032264464","142.250.78.4","192.168.1.4","QUIC","1261","Protected Payload (KP0)"
"281","7.032264904","142.250.78.4","192.168.1.4","QUIC","68","Protected Payload (KP0)"
"282","7.032264975","142.250.78.4","192.168.1.4","QUIC","80","Protected Payload (KP0)"
"283","7.032588809","192.168.1.4","142.250.78.4","QUIC","78","Protected Payload (KP0), DCID=e9158bcdd421ce5e"
"284","7.032672856","192.168.1.4","142.250.78.4","QUIC","74","Protected Payload (KP0), DCID=e9158bcdd421ce5e"
"285","7.035124917","192.168.1.4","142.250.78.110","QUIC","1292","Initial, DCID=852b21fdd46d5ecc, PKN: 1, PADDING, CRYPTO"
"286","7.035212000","192.168.1.4","142.250.78.110","QUIC","122","0-RTT, DCID=852b21fdd46d5ecc"
"287","7.035322666","192.168.1.4","142.250.78.110","QUIC","358","0-RTT, DCID=852b21fdd46d5ecc"
"288","7.069408808","142.250.78.4","192.168.1.4","QUIC","67","Protected Payload (KP0)"
"289","7.072178441","142.250.78.110","192.168.1.4","QUIC","1292","Initial, SCID=e52b21fdd46d5ecc, PKN: 1, ACK, PADDING"
"290","7.096451812","35.155.106.192","192.168.1.4","TCP","66","443  >  55210 [ACK] Seq=79 Ack=79 Win=442 Len=0 TSval=3308064177 TSecr=3408205599"
"291","7.112485232","142.250.78.110","192.168.1.4","QUIC","1292","Protected Payload (KP0)"
"292","7.112485643","142.250.78.110","192.168.1.4","QUIC","858","Protected Payload (KP0)"
"293","7.112485713","142.250.78.110","192.168.1.4","QUIC","214","Protected Payload (KP0)"
"294","7.112772970","142.250.78.110","192.168.1.4","QUIC","66","Protected Payload (KP0)"
"295","7.112773210","142.250.78.110","192.168.1.4","QUIC","1288","Protected Payload (KP0)"
"296","7.113101393","192.168.1.4","142.250.78.110","QUIC","120","Handshake, DCID=e52b21fdd46d5ecc"
"297","7.113174039","192.168.1.4","142.250.78.110","QUIC","73","Protected Payload (KP0), DCID=e52b21fdd46d5ecc"
"298","7.113336282","192.168.1.4","142.250.78.110","QUIC","77","Protected Payload (KP0), DCID=e52b21fdd46d5ecc"
"299","7.113367811","142.250.78.110","192.168.1.4","QUIC","1248","Protected Payload (KP0)"
"300","7.127049478","142.250.78.110","192.168.1.4","QUIC","163","Protected Payload (KP0)"
"301","7.127049888","142.250.78.110","192.168.1.4","QUIC","67","Protected Payload (KP0)"
"302","7.127287102","192.168.1.4","142.250.78.110","QUIC","73","Protected Payload (KP0), DCID=e52b21fdd46d5ecc"
"303","7.167735377","AskeyCom_1d:5f:80","Broadcast","ARP","56","Who has 192.168.1.62? Tell 192.168.1.1"
"304","7.167774961","AskeyCom_1d:5f:80","Broadcast","ARP","60","Who has 192.168.1.62? Tell 192.168.1.1"
"305","7.167861182","AskeyCom_1d:5f:80","Broadcast","ARP","56","Who has 192.168.1.63? Tell 192.168.1.1"
"306","7.168311583","AskeyCom_1d:5f:80","Broadcast","ARP","60","Who has 192.168.1.63? Tell 192.168.1.1"
"307","7.168311994","AskeyCom_1d:5f:80","Broadcast","ARP","56","Who has 192.168.1.64? Tell 192.168.1.1"
"308","7.168354984","AskeyCom_1d:5f:80","Broadcast","ARP","60","Who has 192.168.1.64? Tell 192.168.1.1"
"309","7.168514913","AskeyCom_1d:5f:80","Broadcast","ARP","56","Who has 192.168.1.65? Tell 192.168.1.1"
"310","7.168678469","AskeyCom_1d:5f:80","Broadcast","ARP","60","Who has 192.168.1.65? Tell 192.168.1.1"
"311","7.168851181","AskeyCom_1d:5f:80","Broadcast","ARP","56","Who has 192.168.1.66? Tell 192.168.1.1"
"312","7.169017722","AskeyCom_1d:5f:80","Broadcast","ARP","60","Who has 192.168.1.66? Tell 192.168.1.1"
"313","7.216590065","192.168.1.4","142.250.78.4","QUIC","240","Protected Payload (KP0), DCID=e9158bcdd421ce5e"
"314","7.228391169","142.250.78.4","192.168.1.4","QUIC","70","Protected Payload (KP0)"
"315","7.253663226","192.168.1.4","142.250.78.4","QUIC","75","Protected Payload (KP0), DCID=e9158bcdd421ce5e"
"316","7.332627047","142.250.78.4","192.168.1.4","QUIC","1288","Protected Payload (KP0)"
"317","7.332627628","142.250.78.4","192.168.1.4","QUIC","264","Protected Payload (KP0)"
"318","7.332627698","142.250.78.4","192.168.1.4","QUIC","68","Protected Payload (KP0)"
"319","7.332627758","142.250.78.4","192.168.1.4","QUIC","163","Protected Payload (KP0)"
"320","7.333102234","192.168.1.4","142.250.78.4","QUIC","78","Protected Payload (KP0), DCID=e9158bcdd421ce5e"
"321","7.333197092","192.168.1.4","142.250.78.4","QUIC","74","Protected Payload (KP0), DCID=e9158bcdd421ce5e"
"322","7.358468427","192.168.1.4","142.250.78.4","QUIC","75","Protected Payload (KP0), DCID=e9158bcdd421ce5e"
"323","7.368875066","142.250.78.4","192.168.1.4","QUIC","67","Protected Payload (KP0)"
"324","7.464316105","192.168.1.4","142.250.78.4","QUIC","241","Protected Payload (KP0), DCID=e9158bcdd421ce5e"
"325","7.476231172","142.250.78.4","192.168.1.4","QUIC","70","Protected Payload (KP0)"
"326","7.501785987","192.168.1.4","142.250.78.4","QUIC","75","Protected Payload (KP0), DCID=e9158bcdd421ce5e"
"327","7.596431601","142.250.78.4","192.168.1.4","QUIC","769","Protected Payload (KP0)"
"328","7.596432041","142.250.78.4","192.168.1.4","QUIC","68","Protected Payload (KP0)"
"329","7.596432111","142.250.78.4","192.168.1.4","QUIC","288","Protected Payload (KP0)"
"330","7.596755455","192.168.1.4","142.250.78.4","QUIC","78","Protected Payload (KP0), DCID=e9158bcdd421ce5e"
"331","7.596839713","192.168.1.4","142.250.78.4","QUIC","74","Protected Payload (KP0), DCID=e9158bcdd421ce5e"
"332","7.633074588","142.250.78.4","192.168.1.4","QUIC","67","Protected Payload (KP0)"
"333","7.681703264","192.168.1.4","142.250.78.4","QUIC","243","Protected Payload (KP0), DCID=e9158bcdd421ce5e"
"334","7.692221752","142.250.78.4","192.168.1.4","QUIC","70","Protected Payload (KP0)"
"335","7.693191794","192.168.1.4","239.255.255.250","SSDP","209","M-SEARCH * HTTP/1.1 "
"336","7.717815049","192.168.1.4","142.250.78.4","QUIC","75","Protected Payload (KP0), DCID=e9158bcdd421ce5e"
"337","7.765480055","192.168.1.4","142.250.78.4","QUIC","72","Protected Payload (KP0), DCID=e9158bcdd421ce5e"
"338","7.765598036","192.168.1.4","142.250.78.4","QUIC","77","Protected Payload (KP0), DCID=e9158bcdd421ce5e"
"339","7.775817204","142.250.78.4","192.168.1.4","QUIC","71","Protected Payload (KP0)"
"340","7.781509046","192.168.1.4","142.250.78.4","QUIC","251","Protected Payload (KP0), DCID=e9158bcdd421ce5e"
"341","7.792849410","142.250.78.4","192.168.1.4","QUIC","70","Protected Payload (KP0)"
"342","7.818297075","192.168.1.4","142.250.78.4","QUIC","75","Protected Payload (KP0), DCID=e9158bcdd421ce5e"
"343","7.845677059","192.168.1.4","142.250.78.4","QUIC","72","Protected Payload (KP0), DCID=e9158bcdd421ce5e"
"344","7.845765544","192.168.1.4","142.250.78.4","QUIC","77","Protected Payload (KP0), DCID=e9158bcdd421ce5e"
"345","7.860031302","142.250.78.4","192.168.1.4","QUIC","71","Protected Payload (KP0)"
"346","7.885334277","192.168.1.4","142.250.78.4","QUIC","75","Protected Payload (KP0), DCID=e9158bcdd421ce5e"
"347","7.887885572","192.168.1.4","142.250.78.4","QUIC","245","Protected Payload (KP0), DCID=e9158bcdd421ce5e"
"348","7.900913458","142.250.78.4","192.168.1.4","QUIC","71","Protected Payload (KP0)"
"349","7.926575804","192.168.1.4","142.250.78.4","QUIC","75","Protected Payload (KP0), DCID=e9158bcdd421ce5e"
"350","8.003760210","142.250.78.4","192.168.1.4","QUIC","489","Protected Payload (KP0)"
"351","8.003760771","142.250.78.4","192.168.1.4","QUIC","68","Protected Payload (KP0)"
"352","8.003760841","142.250.78.4","192.168.1.4","QUIC","262","Protected Payload (KP0)"
"353","8.004206995","192.168.1.4","142.250.78.4","QUIC","78","Protected Payload (KP0), DCID=e9158bcdd421ce5e"
"354","8.004305659","192.168.1.4","142.250.78.4","QUIC","74","Protected Payload (KP0), DCID=e9158bcdd421ce5e"
"355","8.040808004","142.250.78.4","192.168.1.4","QUIC","68","Protected Payload (KP0)"
"356","8.103132674","192.168.1.4","104.19.154.83","TCP","66","38222  >  443 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=1300504619 TSecr=105029036"
"357","8.103183549","192.168.1.4","142.250.78.98","TCP","66","54848  >  443 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=4990475 TSecr=354462485"
"358","8.103193958","192.168.1.4","199.232.49.140","TCP","66","57988  >  443 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=234594410 TSecr=3202796543"
"359","8.103200871","192.168.1.4","104.16.190.89","TCP","66","33914  >  443 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=2016936823 TSecr=3276360331"
"360","8.103207664","192.168.1.4","104.17.1.41","TCP","66","53482  >  443 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=182166842 TSecr=3416843004"
"361","8.103241336","192.168.1.4","142.250.78.106","TCP","66","46100  >  443 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=2270504386 TSecr=1408199498"
"362","8.103247979","192.168.1.4","142.250.78.4","TCP","66","36996  >  443 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=2740433402 TSecr=2222465829"
"363","8.103255122","192.168.1.4","142.250.78.97","TCP","66","47452  >  443 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=2662467411 TSecr=2712983155"
"364","8.103261695","192.168.1.4","104.16.80.186","TCP","66","52732  >  443 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=195368188 TSecr=1221462722"
"365","8.103268838","192.168.1.4","104.18.34.229","TCP","66","54022  >  443 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=1920457282 TSecr=1983920196"
"366","8.103275380","192.168.1.4","104.17.250.168","TCP","66","43196  >  443 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=2759272881 TSecr=1216068593"
"367","8.103281812","192.168.1.4","143.204.23.25","TCP","66","41356  >  443 [ACK] Seq=1 Ack=1 Win=1113 Len=0 TSval=3774062726 TSecr=2689295290"
"368","8.103287853","192.168.1.4","142.250.78.142","TCP","66","44102  >  443 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=2585283780 TSecr=4240523224"
"369","8.103294325","192.168.1.4","142.250.78.42","TCP","66","59186  >  443 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=352497976 TSecr=1458144227"
"370","8.103300437","192.168.1.4","104.18.176.125","TCP","66","37670  >  443 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=1687519075 TSecr=2964958603"
"371","8.103307300","192.168.1.4","35.186.194.58","TCP","66","59566  >  443 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=1835030914 TSecr=2561700962"
"372","8.103313501","192.168.1.4","199.232.49.140","TCP","66","57994  >  443 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=234594410 TSecr=555771209"
"373","8.103319462","192.168.1.4","142.250.78.163","TCP","66","58276  >  443 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=3494013262 TSecr=3216067985"
"374","8.103327578","192.168.1.4","104.18.34.229","TCP","66","54026  >  443 [ACK] Seq=1 Ack=1 Win=2243 Len=0 TSval=1920457282 TSecr=659049448"
"375","8.103334130","192.168.1.4","142.250.78.99","TCP","66","47014  >  443 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=2583783300 TSecr=4065842086"
"376","8.103340602","192.168.1.4","172.217.193.155","TCP","66","59780  >  443 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=2669120612 TSecr=1388331453"
"377","8.103348807","192.168.1.4","172.217.28.110","TCP","66","42864  >  443 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=1442078560 TSecr=834697059"
"378","8.103355640","192.168.1.4","186.102.191.90","TCP","66","49462  >  443 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=487994360 TSecr=1203577345"
"379","8.103362383","192.168.1.4","186.102.191.90","TCP","66","49468  >  443 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=487994360 TSecr=1203577345"
"380","8.103368624","192.168.1.4","142.250.78.22","TCP","66","43350  >  443 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=1501439431 TSecr=3968542857"
"381","8.119402865","142.250.78.98","192.168.1.4","TCP","66","[TCP ACKed unseen segment] 443  >  54848 [ACK] Seq=1 Ack=2 Win=269 Len=0 TSval=354508553 TSecr=4805723"
"382","8.119403436","142.250.78.106","192.168.1.4","TCP","66","[TCP ACKed unseen segment] 443  >  46100 [ACK] Seq=1 Ack=2 Win=269 Len=0 TSval=1408245570 TSecr=2270320284"
"383","8.123036012","186.102.191.90","192.168.1.4","TCP","66","[TCP ACKed unseen segment] 443  >  49462 [ACK] Seq=1 Ack=2 Win=276 Len=0 TSval=1203623421 TSecr=487902479"
"384","8.123036413","186.102.191.90","192.168.1.4","TCP","66","[TCP ACKed unseen segment] 443  >  49468 [ACK] Seq=1 Ack=2 Win=275 Len=0 TSval=1203623421 TSecr=487902479"
"385","8.123873657","35.186.194.58","192.168.1.4","TCP","66","[TCP ACKed unseen segment] 443  >  59566 [ACK] Seq=1 Ack=2 Win=275 Len=0 TSval=2561747038 TSecr=1834754159"
"386","8.123873927","172.217.28.110","192.168.1.4","TCP","66","[TCP ACKed unseen segment] 443  >  42864 [ACK] Seq=1 Ack=2 Win=271 Len=0 TSval=834743135 TSecr=1441895272"
"387","8.123873997","142.250.78.99","192.168.1.4","TCP","66","[TCP ACKed unseen segment] 443  >  47014 [ACK] Seq=1 Ack=2 Win=265 Len=0 TSval=4065888162 TSecr=2583599554"
"388","8.123874067","142.250.78.42","192.168.1.4","TCP","66","[TCP ACKed unseen segment] 443  >  59186 [ACK] Seq=1 Ack=2 Win=265 Len=0 TSval=1458190303 TSecr=352313780"
"389","8.123874137","142.250.78.4","192.168.1.4","TCP","66","[TCP ACKed unseen segment] 443  >  36996 [ACK] Seq=1 Ack=2 Win=268 Len=0 TSval=2222511906 TSecr=2740249219"
"390","8.123874208","142.250.78.142","192.168.1.4","TCP","66","[TCP ACKed unseen segment] 443  >  44102 [ACK] Seq=1 Ack=2 Win=269 Len=0 TSval=4240569300 TSecr=2585099420"
"391","8.125056185","143.204.23.25","192.168.1.4","TCP","66","[TCP ACKed unseen segment] 443  >  41356 [ACK] Seq=1 Ack=2 Win=133 Len=0 TSval=2689341366 TSecr=3773878333"
"392","8.125056376","142.250.78.22","192.168.1.4","TCP","66","[TCP ACKed unseen segment] 443  >  43350 [ACK] Seq=1 Ack=2 Win=265 Len=0 TSval=3968588933 TSecr=1501347986"
"393","8.125056436","142.250.78.163","192.168.1.4","TCP","66","[TCP ACKed unseen segment] 443  >  58276 [ACK] Seq=1 Ack=2 Win=287 Len=0 TSval=3216114061 TSecr=3493829948"
